animals,height
1,0.93
3,2.91
4,2.1
2,2.46
2,1.29
2,1.74
2,1.65
1,1.02
8,4.71
0,0.0
4,2.91
3,2.46
0,0.0
0,0.0
2,1.11
4,1.83
1,1.02
2,1.92
2,2.01
2,0.93
14,3.96
3,2.82
3,2.82
5,2.7
1,1.29
0,0.0
1,1.29
1,1.74
1,1.83
1,1.56
6,3.54
1,1.74
0,0.0
1,1.29
3,2.1
0,0.0
2,2.46
1,0.84
2,0.93
2,1.38
4,2.73
8,2.91
1,1.38
0,0.0
3,1.74
3,2.28
1,1.65
2,1.38
1,1.2
3,2.55
8,2.7
2,2.73
2,1.71
1,0.93
3,1.17
1,1.11
5,2.7
1,0.93
11,5.43
1,1.2
3,2.37
3,1.2
2,1.92
2,2.28
1,1.29
4,2.64
1,1.47
3,1.74
0,0.0
4,2.46
0,0.0
0,0.0
2,1.74
2,1.11
1,1.56
7,3.45
1,1.29
3,1.65
2,1.56
3,1.47
3,2.19
1,1.2
3,1.74
0,0.0
2,1.29
2,1.65
4,3.24
2,1.11
2,2.01
2,1.74
0,0.0
2,1.83
2,1.29
3,2.73
6,3.87
1,1.29
3,2.64
4,2.28
1,1.56
0,0.0
3,1.2
0,0.0
3,1.74
2,2.19
2,1.38
1,1.11
5,1.92
5,3.54
1,1.11
1,1.11
3,2.28
3,2.91
3,2.37
2,1.2
2,1.74
2,2.55
1,1.2
1,1.2
2,2.19
0,0.0
2,1.29
0,0.0
1,1.2
2,1.02
1,0.84
3,1.17
1,1.56
4,3.27
1,0.84
0,0.0
3,2.1
2,1.11
3,1.83
3,1.92
2,1.29
2,1.74
0,0.0
6,4.17
4,3.0
1,1.2
4,1.74
2,1.74
1,1.38
2,2.91
2,1.65
3,2.55
1,1.65
8,3.06
8,3.96
1,1.11
0,0.0
1,1.74
1,1.56
1,1.74
4,2.79
0,0.0
6,4.53
1,1.11
2,1.2
3,2.16
3,1.74
10,5.16
3,1.65
1,1.29
1,2.46
0,0.0
4,2.91
1,1.29
9,2.97
3,1.29
0,0.0
3,1.74
3,2.55
4,1.74
7,3.45
2,1.2
2,2.28
1,1.74
0,0.0
3,1.29
1,0.93
1,1.11
7,4.17
2,1.11
5,2.52
0,0.0
3,2.37
2,2.46
4,2.73
2,3.0
2,1.2
2,1.62
2,1.17
0,0.0
6,4.05
2,1.74
6,4.14
1,1.2
0,0.0
2,1.92
6,1.98
4,2.37
6,3.63
0,0.0
3,1.65
6,3.63
4,2.16
3,2.07
1,1.38
2,1.56
5,2.46
5,3.45
6,3.18
4,3.09
1,1.38
3,1.65
1,1.65
0,0.0
2,1.2
3,1.29
3,1.29
6,2.37
4,1.65
1,1.2
8,3.96
2,1.29
1,2.01
1,1.2
4,2.46
2,1.74
0,0.0
1,1.08
5,2.46
1,1.29
4,2.1
0,0.0
0,0.0
4,2.37
3,1.83
1,1.2
2,2.19
0,0.0
4,2.64
1,1.83
5,2.43
3,3.36
1,1.38
5,2.73
1,1.74
2,2.01
1,1.38
5,2.79
2,1.11
2,1.2
0,0.0
2,1.29
7,2.73
0,0.0
2,1.11
2,1.2
1,1.29
1,1.38
5,3.9
3,1.65
2,1.38
3,2.28
2,1.65
3,2.91
2,1.38
4,2.37
1,1.11
6,4.35
1,0.93
4,3.45
3,2.1
8,3.15
1,1.74
3,1.38
4,1.65
1,1.11
3,1.83
2,1.2
1,0.93
4,3.72
1,1.02
5,2.28
4,3.33
0,0.0
1,1.11
8,2.97
3,1.74
7,4.17
3,2.46
1,1.11
5,2.91
2,1.38
1,2.01
1,1.11
6,4.35
4,1.92
3,1.74
7,3.42
0,0.0
3,2.37
0,0.0
4,2.28
11,6.33
3,1.62
4,2.64
3,1.56
2,1.29
4,1.8
2,1.47
2,2.46
1,1.2
6,3.96
5,3.72
5,2.19
5,3.06
3,1.44
6,3.0
0,0.0
7,3.9
4,1.83
7,5.34
2,2.19
0,0.0
1,1.74
3,2.19
0,0.0
3,1.38
6,3.0
3,1.74
2,1.47
2,1.29
5,2.16
4,3.09
3,2.73
0,0.0
3,1.65
1,2.46
1,1.38
3,1.89
6,2.61
0,0.0
6,2.37
1,1.38
1,1.56
2,1.08
2,1.74
1,1.11
1,1.29
2,2.07
0,0.0
6,3.0
